Date;Year;Open;High;Low;Close;Adj Close;Volume;Daily Stock Return Direction;Daily Stock Return (%);Daily Trading Volume Change (%);Price Anomaly Category;Volume Anomaly Category;Strong Anomaly
06/04/2023;2023;2,100.00;2,120.00;2,080.00;2,100.00;1,772.60;73,515,100;0;0;-34.6379;Normal;Normal;No
10/04/2023;2023;2,100.00;2,100.00;2,010.00;2,020.00;1,705.07;50,599,000;-;-3.8095;-31.172;Normal;Normal;No
11/04/2023;2023;2,030.00;2,110.00;2,030.00;2,110.00;1,781.04;86,677,500;+;4.4554;71.3028;Normal;Normal;No
12/04/2023;2023;2,120.00;2,140.00;2,100.00;2,110.00;1,781.04;61,352,700;0;0;-29.2173;Normal;Normal;No
13/04/2023;2023;2,110.00;2,130.00;2,100.00;2,130.00;1,797.92;46,749,000;+;0.9479;-23.8029;Normal;Normal;No
14/04/2023;2023;2,140.00;2,160.00;2,110.00;2,110.00;1,781.04;96,329,700;-;-0.939;106.0572;Normal;Normal;No
17/04/2023;2023;2,130.00;2,140.00;2,100.00;2,120.00;1,789.48;45,802,200;+;0.4739;-52.4527;Normal;Normal;No
18/04/2023;2023;2,120.00;2,130.00;2,080.00;2,100.00;1,772.60;41,960,600;-;-0.9434;-8.3874;Normal;Normal;No
26/04/2023;2023;2,080.00;2,110.00;2,060.00;2,110.00;1,781.04;53,065,900;+;0.4762;26.466;Normal;Normal;No
27/04/2023;2023;2,120.00;2,120.00;2,080.00;2,080.00;1,755.72;24,606,800;-;-1.4218;-53.6297;Normal;Normal;No
28/04/2023;2023;2,090.00;2,110.00;2,070.00;2,100.00;1,772.60;38,485,900;+;0.9615;56.4035;Normal;Normal;No
02/05/2023;2023;2,090.00;2,100.00;2,030.00;2,060.00;1,738.84;45,566,000;-;-1.9048;18.3966;Normal;Normal;No
03/05/2023;2023;2,110.00;2,150.00;2,100.00;2,120.00;1,789.48;84,879,600;+;2.9126;86.2784;Normal;Normal;No
04/05/2023;2023;2,140.00;2,150.00;2,110.00;2,130.00;1,797.92;56,925,500;+;0.4717;-32.9338;Normal;Normal;No
05/05/2023;2023;2,130.00;2,130.00;2,020.00;2,040.00;1,721.95;65,433,100;-;-4.2254;14.9451;Normal;Normal;No
08/05/2023;2023;2,060.00;2,090.00;2,040.00;2,070.00;1,747.28;29,706,800;+;1.4706;-54.5997;Normal;Normal;No
09/05/2023;2023;2,080.00;2,120.00;2,070.00;2,110.00;1,781.04;38,860,300;+;1.9324;30.8128;Normal;Normal;No
10/05/2023;2023;2,110.00;2,120.00;2,070.00;2,100.00;1,772.60;29,596,100;-;-0.4739;-23.8398;Normal;Normal;No
11/05/2023;2023;2,080.00;2,080.00;2,030.00;2,040.00;1,721.95;60,984,800;-;-2.8571;106.0569;Normal;Normal;No
12/05/2023;2023;2,030.00;2,030.00;1,990.00;2,000.00;1,688.19;55,827,200;-;-1.9608;-8.4572;Normal;Normal;No
15/05/2023;2023;2,000.00;2,020.00;1,970.00;1,990.00;1,679.75;52,156,000;-;-0.5;-6.576;Normal;Normal;No
16/05/2023;2023;1,990.00;2,000.00;1,955.00;1,970.00;1,662.87;46,780,700;-;-1.005;-10.3062;Normal;Normal;No
17/05/2023;2023;1,960.00;1,965.00;1,915.00;1,935.00;1,633.32;57,535,100;-;-1.7766;22.989;Normal;Normal;No
19/05/2023;2023;1,935.00;1,970.00;1,920.00;1,955.00;1,650.21;45,974,800;+;1.0336;-20.0926;Normal;Normal;No
22/05/2023;2023;1,960.00;1,990.00;1,935.00;1,940.00;1,637.55;51,978,000;-;-0.7673;13.0576;Normal;Normal;No
23/05/2023;2023;1,940.00;1,970.00;1,940.00;1,945.00;1,641.77;50,066,400;+;0.2577;-3.6777;Normal;Normal;No
24/05/2023;2023;1,950.00;1,960.00;1,945.00;1,950.00;1,645.99;25,578,300;+;0.2571;-48.9112;Normal;Normal;No
25/05/2023;2023;1,950.00;1,965.00;1,940.00;1,945.00;1,641.77;30,649,800;-;-0.2564;19.8274;Normal;Normal;No
26/05/2023;2023;1,945.00;1,950.00;1,920.00;1,920.00;1,620.66;35,480,500;-;-1.2853;15.761;Normal;Normal;No
29/05/2023;2023;1,920.00;1,935.00;1,905.00;1,935.00;1,633.32;33,236,600;+;0.7813;-6.3243;Normal;Normal;No
30/05/2023;2023;1,935.00;1,960.00;1,930.00;1,940.00;1,637.55;20,104,800;+;0.2584;-39.5101;Normal;Normal;No
31/05/2023;2023;1,940.00;1,945.00;1,895.00;1,895.00;1,599.56;112,564,800;-;-2.3196;459.8902;Normal;Sharp Volume Increase;No
05/06/2023;2023;1,905.00;1,995.00;1,905.00;1,975.00;1,667.09;65,371,800;+;4.2216;-41.9252;Normal;Normal;No
06/06/2023;2023;1,985.00;2,030.00;1,985.00;2,010.00;1,696.63;49,988,100;+;1.7722;-23.5326;Normal;Normal;No
07/06/2023;2023;2,010.00;2,030.00;1,990.00;2,020.00;1,705.07;33,846,900;+;0.4975;-32.2901;Normal;Normal;No
08/06/2023;2023;2,040.00;2,040.00;1,985.00;1,985.00;1,675.53;36,123,800;-;-1.7327;6.7271;Normal;Normal;No
09/06/2023;2023;1,985.00;1,995.00;1,970.00;1,975.00;1,667.09;24,991,800;-;-0.5038;-30.8162;Normal;Normal;No
12/06/2023;2023;1,980.00;2,000.00;1,975.00;1,995.00;1,683.97;23,090,500;+;1.0127;-7.6077;Normal;Normal;No
13/06/2023;2023;1,995.00;2,020.00;1,980.00;2,010.00;1,696.63;27,907,100;+;0.7519;20.8597;Normal;Normal;No
14/06/2023;2023;2,040.00;2,050.00;2,010.00;2,030.00;1,713.51;54,535,600;+;0.995;95.4184;Normal;Normal;No
15/06/2023;2023;2,040.00;2,050.00;2,010.00;2,040.00;1,721.95;44,386,500;+;0.4926;-18.61;Normal;Normal;No
16/06/2023;2023;2,060.00;2,060.00;2,020.00;2,060.00;1,738.84;34,334,100;+;0.9804;-22.6474;Normal;Normal;No
19/06/2023;2023;2,060.00;2,060.00;2,020.00;2,030.00;1,713.51;11,742,200;-;-1.4563;-65.8002;Normal;Sharp Volume Decrease;No
20/06/2023;2023;2,030.00;2,040.00;2,010.00;2,020.00;1,705.07;16,397,800;-;-0.4926;39.6484;Normal;Normal;No
21/06/2023;2023;2,010.00;2,030.00;2,000.00;2,010.00;1,696.63;19,148,800;-;-0.495;16.7766;Normal;Normal;No
22/06/2023;2023;2,010.00;2,060.00;2,010.00;2,010.00;1,696.63;40,103,700;0;0;109.4319;Normal;Normal;No
23/06/2023;2023;2,020.00;2,030.00;2,000.00;2,010.00;1,696.63;30,401,200;0;0;-24.1935;Normal;Normal;No
26/06/2023;2023;1,950.00;1,975.00;1,935.00;1,950.00;1,713.77;42,017,600;-;-2.9851;38.2103;Normal;Normal;No
27/06/2023;2023;1,955.00;1,965.00;1,950.00;1,950.00;1,713.77;18,194,100;0;0;-56.6989;Normal;Normal;No
03/07/2023;2023;1,955.00;1,990.00;1,955.00;1,965.00;1,726.95;20,374,900;+;0.7692;11.9863;Normal;Normal;No
04/07/2023;2023;1,970.00;1,980.00;1,960.00;1,970.00;1,731.35;16,313,500;+;0.2545;-19.9333;Normal;Normal;No
05/07/2023;2023;1,970.00;1,990.00;1,960.00;1,985.00;1,744.53;35,622,000;+;0.7614;118.359;Normal;Normal;No
06/07/2023;2023;1,995.00;2,050.00;1,990.00;2,020.00;1,775.29;88,546,800;+;1.7632;148.5734;Normal;Normal;No
07/07/2023;2023;2,020.00;2,020.00;1,975.00;1,975.00;1,735.74;40,420,700;-;-2.2277;-54.351;Normal;Normal;No
10/07/2023;2023;1,985.00;1,995.00;1,980.00;1,980.00;1,740.14;14,134,300;+;0.2532;-65.032;Normal;Sharp Volume Decrease;No
11/07/2023;2023;1,985.00;2,000.00;1,980.00;2,000.00;1,757.71;19,295,300;+;1.0101;36.514;Normal;Normal;No
12/07/2023;2023;2,010.00;2,010.00;1,990.00;1,990.00;1,748.93;21,168,800;-;-0.5;9.7096;Normal;Normal;No
13/07/2023;2023;2,010.00;2,030.00;1,990.00;1,990.00;1,748.93;36,336,200;0;0;71.6498;Normal;Normal;No
14/07/2023;2023;1,995.00;2,020.00;1,995.00;2,000.00;1,757.71;21,060,000;+;0.5025;-42.0413;Normal;Normal;No
17/07/2023;2023;2,010.00;2,020.00;1,990.00;1,990.00;1,748.93;21,903,600;-;-0.5;4.0057;Normal;Normal;No
18/07/2023;2023;2,000.00;2,010.00;1,975.00;1,990.00;1,748.93;25,067,900;0;0;14.4465;Normal;Normal;No
20/07/2023;2023;2,000.00;2,010.00;1,980.00;1,990.00;1,748.93;31,137,300;0;0;24.2118;Normal;Normal;No
21/07/2023;2023;2,000.00;2,000.00;1,975.00;1,975.00;1,735.74;30,200,700;-;-0.7538;-3.008;Normal;Normal;No
24/07/2023;2023;1,975.00;1,990.00;1,975.00;1,975.00;1,735.74;19,326,300;0;0;-36.0071;Normal;Normal;No
25/07/2023;2023;1,985.00;2,000.00;1,975.00;1,975.00;1,735.74;25,532,000;0;0;32.1101;Normal;Normal;No
26/07/2023;2023;1,995.00;2,010.00;1,980.00;1,985.00;1,744.53;35,649,600;+;0.5063;39.6271;Normal;Normal;No
27/07/2023;2023;1,985.00;1,990.00;1,970.00;1,970.00;1,731.35;21,145,100;-;-0.7557;-40.6863;Normal;Normal;No
28/07/2023;2023;1,970.00;1,975.00;1,955.00;1,960.00;1,722.56;36,810,200;-;-0.5076;74.0838;Normal;Normal;No
31/07/2023;2023;1,965.00;1,990.00;1,960.00;1,985.00;1,744.53;33,449,700;+;1.2755;-9.1293;Normal;Normal;No
01/08/2023;2023;2,000.00;2,060.00;1,990.00;2,040.00;1,792.87;136,288,500;+;2.7708;307.4431;Normal;Sharp Volume Increase;No
02/08/2023;2023;2,050.00;2,050.00;1,990.00;2,010.00;1,766.50;78,406,600;-;-1.4706;-42.4701;Normal;Normal;No
03/08/2023;2023;2,000.00;2,020.00;1,990.00;2,010.00;1,766.50;38,816,800;0;0;-50.4929;Normal;Normal;No
04/08/2023;2023;2,010.00;2,040.00;2,000.00;2,020.00;1,775.29;40,798,600;+;0.4975;5.1055;Normal;Normal;No
07/08/2023;2023;2,030.00;2,050.00;2,020.00;2,040.00;1,792.87;41,290,300;+;0.9901;1.2052;Normal;Normal;No
08/08/2023;2023;2,050.00;2,050.00;2,000.00;2,010.00;1,766.50;22,252,100;-;-1.4706;-46.1082;Normal;Normal;No
09/08/2023;2023;2,010.00;2,020.00;1,990.00;2,010.00;1,766.50;28,570,200;0;0;28.3933;Normal;Normal;No
10/08/2023;2023;2,000.00;2,020.00;1,990.00;1,990.00;1,748.93;25,992,700;-;-0.995;-9.0216;Normal;Normal;No
11/08/2023;2023;1,995.00;2,000.00;1,980.00;1,990.00;1,748.93;24,628,600;0;0;-5.248;Normal;Normal;No
14/08/2023;2023;1,990.00;2,000.00;1,970.00;2,000.00;1,757.71;28,640,500;+;0.5025;16.2896;Normal;Normal;No
15/08/2023;2023;1,995.00;2,000.00;1,985.00;1,990.00;1,748.93;23,413,100;-;-0.5;-18.2518;Normal;Normal;No
16/08/2023;2023;1,985.00;1,990.00;1,960.00;1,960.00;1,722.56;62,356,300;-;-1.5075;166.3308;Normal;Sharp Volume Increase;No
18/08/2023;2023;1,960.00;1,970.00;1,945.00;1,950.00;1,713.77;42,360,900;-;-0.5102;-32.0664;Normal;Normal;No
21/08/2023;2023;1,950.00;1,965.00;1,950.00;1,950.00;1,713.77;18,371,900;0;0;-56.6301;Normal;Normal;No
22/08/2023;2023;1,950.00;1,960.00;1,935.00;1,945.00;1,709.38;36,188,400;-;-0.2564;96.9769;Normal;Normal;No
23/08/2023;2023;1,950.00;1,965.00;1,950.00;1,955.00;1,718.17;35,653,600;+;0.5141;-1.4778;Normal;Normal;No
24/08/2023;2023;1,975.00;2,020.00;1,975.00;1,995.00;1,753.32;81,402,400;+;2.046;128.3147;Normal;Normal;No
25/08/2023;2023;1,995.00;2,010.00;1,980.00;1,990.00;1,748.93;34,868,200;-;-0.2506;-57.1656;Normal;Sharp Volume Decrease;No
28/08/2023;2023;1,995.00;2,010.00;1,980.00;1,995.00;1,753.32;20,521,600;+;0.2513;-41.1452;Normal;Normal;No
29/08/2023;2023;1,995.00;2,000.00;1,980.00;1,995.00;1,753.32;23,010,600;0;0;12.1287;Normal;Normal;No
30/08/2023;2023;2,010.00;2,010.00;1,995.00;1,995.00;1,753.32;31,964,100;0;0;38.9103;Normal;Normal;No
31/08/2023;2023;1,995.00;2,010.00;1,975.00;1,990.00;1,748.93;34,775,700;-;-0.2506;8.7961;Normal;Normal;No
01/09/2023;2023;1,925.00;1,970.00;1,925.00;1,955.00;1,718.17;89,347,300;-;-1.7588;156.9245;Normal;Normal;No
04/09/2023;2023;1,975.00;1,980.00;1,950.00;1,950.00;1,713.77;50,595,200;-;-0.2558;-43.3724;Normal;Normal;No
05/09/2023;2023;1,950.00;1,970.00;1,945.00;1,950.00;1,713.77;30,663,500;0;0;-39.3944;Normal;Normal;No
06/09/2023;2023;1,950.00;1,965.00;1,945.00;1,945.00;1,709.38;46,818,400;-;-0.2564;52.6845;Normal;Normal;No
07/09/2023;2023;1,945.00;1,955.00;1,940.00;1,955.00;1,718.17;29,131,200;+;0.5141;-37.7783;Normal;Normal;No
08/09/2023;2023;1,955.00;1,960.00;1,940.00;1,945.00;1,709.38;28,062,400;-;-0.5115;-3.6689;Normal;Normal;No
11/09/2023;2023;1,945.00;1,955.00;1,930.00;1,955.00;1,718.17;28,507,500;+;0.5141;1.5861;Normal;Normal;No
12/09/2023;2023;1,960.00;1,960.00;1,940.00;1,945.00;1,709.38;19,270,100;-;-0.5115;-32.4034;Normal;Normal;No
13/09/2023;2023;1,950.00;1,950.00;1,910.00;1,915.00;1,683.01;42,991,700;-;-1.5424;123.1006;Normal;Normal;No
14/09/2023;2023;1,920.00;1,935.00;1,895.00;1,900.00;1,669.83;53,126,700;-;-0.7833;23.5743;Normal;Normal;No
15/09/2023;2023;1,900.00;1,920.00;1,895.00;1,900.00;1,669.83;46,983,300;0;0;-11.5637;Normal;Normal;No
18/09/2023;2023;1,900.00;1,910.00;1,845.00;1,845.00;1,621.49;55,122,100;-;-2.8947;17.3228;Normal;Normal;No
19/09/2023;2023;1,835.00;1,870.00;1,815.00;1,840.00;1,617.10;50,949,200;-;-0.271;-7.5703;Normal;Normal;No
20/09/2023;2023;1,845.00;1,875.00;1,845.00;1,860.00;1,634.67;30,863,900;+;1.087;-39.4222;Normal;Normal;No
21/09/2023;2023;1,860.00;1,875.00;1,830.00;1,835.00;1,612.70;39,716,700;-;-1.3441;28.6833;Normal;Normal;No
22/09/2023;2023;1,835.00;1,865.00;1,835.00;1,850.00;1,625.89;20,902,800;+;0.8174;-47.3702;Normal;Normal;No
25/09/2023;2023;1,855.00;1,865.00;1,845.00;1,850.00;1,625.89;15,640,300;0;0;-25.1761;Normal;Normal;No
26/09/2023;2023;1,850.00;1,855.00;1,830.00;1,840.00;1,617.10;23,825,200;-;-0.5405;52.3321;Normal;Normal;No
27/09/2023;2023;1,840.00;1,845.00;1,820.00;1,820.00;1,599.52;17,418,400;-;-1.087;-26.8909;Normal;Normal;No
29/09/2023;2023;1,820.00;1,830.00;1,815.00;1,815.00;1,595.13;23,052,100;-;-0.2747;32.3434;Normal;Normal;No
02/10/2023;2023;1,815.00;1,825.00;1,800.00;1,805.00;1,586.34;25,415,600;-;-0.551;10.2529;Normal;Normal;No
03/10/2023;2023;1,805.00;1,810.00;1,765.00;1,765.00;1,551.18;42,107,800;-;-2.2161;65.677;Normal;Normal;No
04/10/2023;2023;1,780.00;1,780.00;1,735.00;1,740.00;1,529.21;34,753,800;-;-1.4164;-17.4647;Normal;Normal;No
05/10/2023;2023;1,745.00;1,760.00;1,705.00;1,705.00;1,498.45;44,516,900;-;-2.0115;28.0922;Normal;Normal;No
06/10/2023;2023;1,705.00;1,740.00;1,705.00;1,715.00;1,507.24;33,650,000;+;0.5865;-24.4107;Normal;Normal;No
09/10/2023;2023;1,735.00;1,835.00;1,735.00;1,810.00;1,590.73;63,728,500;+;5.5394;89.3863;Sharp Price Increase;Normal;No
10/10/2023;2023;1,830.00;1,860.00;1,815.00;1,815.00;1,595.13;36,959,900;+;0.2762;-42.0041;Normal;Normal;No
11/10/2023;2023;1,825.00;1,850.00;1,815.00;1,815.00;1,595.13;27,092,400;0;0;-26.6979;Normal;Normal;No
12/10/2023;2023;1,825.00;1,835.00;1,775.00;1,775.00;1,559.97;41,983,500;-;-2.2039;54.9641;Normal;Normal;No
13/10/2023;2023;1,775.00;1,775.00;1,750.00;1,755.00;1,542.39;32,334,300;-;-1.1268;-22.9833;Normal;Normal;No
16/10/2023;2023;1,785.00;1,820.00;1,785.00;1,805.00;1,586.34;47,543,000;+;2.849;47.0358;Normal;Normal;No
17/10/2023;2023;1,810.00;1,820.00;1,790.00;1,810.00;1,590.73;22,543,800;+;0.277;-52.5823;Normal;Normal;No
18/10/2023;2023;1,815.00;1,850.00;1,815.00;1,850.00;1,625.89;28,110,900;+;2.2099;24.6946;Normal;Normal;No
19/10/2023;2023;1,850.00;1,850.00;1,795.00;1,815.00;1,595.13;32,542,000;-;-1.8919;15.7629;Normal;Normal;No
20/10/2023;2023;1,825.00;1,845.00;1,805.00;1,825.00;1,603.91;17,059,500;+;0.551;-47.577;Normal;Normal;No
23/10/2023;2023;1,825.00;1,825.00;1,745.00;1,750.00;1,538.00;37,513,800;-;-4.1096;119.8998;Normal;Normal;No
24/10/2023;2023;1,745.00;1,780.00;1,735.00;1,765.00;1,551.18;18,292,500;+;0.8571;-51.2379;Normal;Normal;No
25/10/2023;2023;1,770.00;1,780.00;1,730.00;1,730.00;1,520.42;30,552,900;-;-1.983;67.0242;Normal;Normal;No
26/10/2023;2023;1,735.00;1,755.00;1,730.00;1,730.00;1,520.42;16,159,400;0;0;-47.1101;Normal;Normal;No
27/10/2023;2023;1,735.00;1,745.00;1,725.00;1,725.00;1,516.03;11,293,000;-;-0.289;-30.115;Normal;Normal;No
30/10/2023;2023;1,730.00;1,745.00;1,715.00;1,725.00;1,516.03;14,473,600;0;0;28.1643;Normal;Normal;No
31/10/2023;2023;1,725.00;1,740.00;1,705.00;1,705.00;1,498.45;34,363,300;-;-1.1594;137.4205;Normal;Normal;No
01/11/2023;2023;1,705.00;1,715.00;1,650.00;1,650.00;1,450.11;43,647,900;-;-3.2258;27.0189;Normal;Normal;No
02/11/2023;2023;1,655.00;1,685.00;1,650.00;1,650.00;1,450.11;31,660,400;0;0;-27.4641;Normal;Normal;No
03/11/2023;2023;1,660.00;1,675.00;1,650.00;1,655.00;1,454.51;27,879,000;+;0.303;-11.9436;Normal;Normal;No
06/11/2023;2023;1,665.00;1,700.00;1,660.00;1,700.00;1,494.06;36,428,600;+;2.719;30.6668;Normal;Normal;No
07/11/2023;2023;1,710.00;1,715.00;1,675.00;1,690.00;1,485.27;22,153,500;-;-0.5882;-39.1865;Normal;Normal;No
08/11/2023;2023;1,680.00;1,685.00;1,650.00;1,660.00;1,458.90;29,121,500;-;-1.7751;31.4533;Normal;Normal;No
09/11/2023;2023;1,660.00;1,670.00;1,650.00;1,655.00;1,454.51;15,805,800;-;-0.3012;-45.7246;Normal;Normal;No
10/11/2023;2023;1,655.00;1,665.00;1,625.00;1,625.00;1,428.14;22,031,500;-;-1.8127;39.3887;Normal;Normal;No
13/11/2023;2023;1,625.00;1,635.00;1,610.00;1,620.00;1,423.75;25,305,600;-;-0.3077;14.861;Normal;Normal;No
14/11/2023;2023;1,620.00;1,640.00;1,610.00;1,620.00;1,423.75;22,911,400;0;0;-9.4611;Normal;Normal;No
15/11/2023;2023;1,630.00;1,675.00;1,630.00;1,640.00;1,441.33;63,104,500;+;1.2346;175.4284;Normal;Sharp Volume Increase;No
16/11/2023;2023;1,640.00;1,655.00;1,625.00;1,650.00;1,450.11;18,218,200;+;0.6098;-71.1301;Normal;Sharp Volume Decrease;No
17/11/2023;2023;1,645.00;1,650.00;1,620.00;1,635.00;1,436.93;26,463,700;-;-0.9091;45.2597;Normal;Normal;No
20/11/2023;2023;1,635.00;1,640.00;1,600.00;1,610.00;1,414.96;32,144,100;-;-1.5291;21.4649;Normal;Normal;No
21/11/2023;2023;1,615.00;1,640.00;1,610.00;1,620.00;1,423.75;23,501,100;+;0.6211;-26.8883;Normal;Normal;No
22/11/2023;2023;1,635.00;1,635.00;1,605.00;1,605.00;1,410.57;24,708,100;-;-0.9259;5.1359;Normal;Normal;No
23/11/2023;2023;1,600.00;1,615.00;1,580.00;1,600.00;1,406.17;24,227,300;-;-0.3115;-1.9459;Normal;Normal;No
24/11/2023;2023;1,600.00;1,620.00;1,600.00;1,605.00;1,410.57;13,563,500;+;0.3125;-44.0156;Normal;Normal;No
27/11/2023;2023;1,610.00;1,625.00;1,610.00;1,620.00;1,423.75;23,279,700;+;0.9346;71.6349;Normal;Normal;No
28/11/2023;2023;1,630.00;1,670.00;1,620.00;1,655.00;1,454.51;42,651,500;+;2.1605;83.2133;Normal;Normal;No
29/11/2023;2023;1,680.00;1,735.00;1,680.00;1,700.00;1,494.06;89,761,900;+;2.719;110.4543;Normal;Normal;No
30/11/2023;2023;1,705.00;1,740.00;1,675.00;1,740.00;1,529.21;75,641,800;+;2.3529;-15.7306;Normal;Normal;No
01/12/2023;2023;1,710.00;1,725.00;1,695.00;1,705.00;1,498.45;41,222,800;-;-2.0115;-45.5026;Normal;Normal;No
04/12/2023;2023;1,740.00;1,810.00;1,735.00;1,750.00;1,538.00;108,764,700;+;2.6393;163.846;Normal;Normal;No
05/12/2023;2023;1,745.00;1,745.00;1,720.00;1,745.00;1,533.61;36,711,700;-;-0.2857;-66.2467;Normal;Sharp Volume Decrease;No
06/12/2023;2023;1,740.00;1,740.00;1,700.00;1,700.00;1,494.06;38,302,400;-;-2.5788;4.333;Normal;Normal;No
07/12/2023;2023;1,700.00;1,705.00;1,635.00;1,635.00;1,436.93;50,450,100;-;-3.8235;31.7152;Normal;Normal;No
08/12/2023;2023;1,650.00;1,690.00;1,645.00;1,685.00;1,480.87;41,337,300;+;3.0581;-18.063;Normal;Normal;No
11/12/2023;2023;1,675.00;1,675.00;1,640.00;1,655.00;1,454.51;29,210,100;-;-1.7804;-29.3372;Normal;Normal;No
12/12/2023;2023;1,655.00;1,655.00;1,610.00;1,625.00;1,428.14;29,865,200;-;-1.8127;2.2427;Normal;Normal;No
13/12/2023;2023;1,625.00;1,625.00;1,590.00;1,595.00;1,401.78;33,258,000;-;-1.8462;11.3604;Normal;Normal;No
14/12/2023;2023;1,625.00;1,650.00;1,625.00;1,640.00;1,441.33;42,144,600;+;2.8213;26.7202;Normal;Normal;No
15/12/2023;2023;1,650.00;1,670.00;1,640.00;1,670.00;1,467.69;34,436,800;+;1.8293;-18.2889;Normal;Normal;No
18/12/2023;2023;1,670.00;1,675.00;1,620.00;1,665.00;1,463.30;34,081,200;-;-0.2994;-1.0326;Normal;Normal;No
19/12/2023;2023;1,650.00;1,650.00;1,625.00;1,640.00;1,441.33;10,954,000;-;-1.5015;-67.8591;Normal;Sharp Volume Decrease;No
20/12/2023;2023;1,640.00;1,665.00;1,635.00;1,635.00;1,436.93;33,524,500;-;-0.3049;206.048;Normal;Sharp Volume Increase;No
21/12/2023;2023;1,635.00;1,645.00;1,625.00;1,635.00;1,436.93;14,967,800;0;0;-55.3527;Normal;Normal;No
22/12/2023;2023;1,640.00;1,665.00;1,640.00;1,665.00;1,463.30;24,415,400;+;1.8349;63.1195;Normal;Normal;No
27/12/2023;2023;1,675.00;1,745.00;1,675.00;1,735.00;1,524.82;86,013,100;+;4.2042;252.2904;Normal;Sharp Volume Increase;No
28/12/2023;2023;1,750.00;1,800.00;1,705.00;1,715.00;1,507.24;115,723,900;-;-1.1527;34.5422;Normal;Normal;No
29/12/2023;2023;1,720.00;1,785.00;1,705.00;1,705.00;1,498.45;83,597,900;-;-0.5831;-27.7609;Normal;Normal;No
02/01/2024;2024;1,715.00;1,735.00;1,710.00;1,735.00;1,524.82;24,718,300;+;1.7595;-70.4319;Normal;Sharp Volume Decrease;No
03/01/2024;2024;1,735.00;1,735.00;1,700.00;1,700.00;1,494.06;37,300,200;-;-2.0173;50.9012;Normal;Normal;No
04/01/2024;2024;1,700.00;1,725.00;1,680.00;1,685.00;1,480.87;50,670,900;-;-0.8824;35.8462;Normal;Normal;No
05/01/2024;2024;1,690.00;1,695.00;1,675.00;1,675.00;1,472.09;27,724,900;-;-0.5935;-45.2844;Normal;Normal;No
08/01/2024;2024;1,680.00;1,710.00;1,650.00;1,650.00;1,450.11;38,882,100;-;-1.4925;40.2425;Normal;Normal;No
09/01/2024;2024;1,650.00;1,670.00;1,630.00;1,645.00;1,445.72;35,557,300;-;-0.303;-8.551;Normal;Normal;No
10/01/2024;2024;1,650.00;1,670.00;1,635.00;1,655.00;1,454.51;23,255,700;+;0.6079;-34.5966;Normal;Normal;No
11/01/2024;2024;1,660.00;1,670.00;1,635.00;1,635.00;1,436.93;23,738,400;-;-1.2085;2.0756;Normal;Normal;No
12/01/2024;2024;1,635.00;1,645.00;1,620.00;1,625.00;1,428.14;37,633,100;-;-0.6116;58.5326;Normal;Normal;No
15/01/2024;2024;1,630.00;1,640.00;1,605.00;1,605.00;1,410.57;41,059,100;-;-1.2308;9.1037;Normal;Normal;No
16/01/2024;2024;1,610.00;1,625.00;1,600.00;1,605.00;1,410.57;28,690,900;0;0;-30.1229;Normal;Normal;No
17/01/2024;2024;1,620.00;1,620.00;1,600.00;1,605.00;1,410.57;22,340,500;0;0;-22.1338;Normal;Normal;No
18/01/2024;2024;1,605.00;1,635.00;1,600.00;1,620.00;1,423.75;42,791,800;+;0.9346;91.5436;Normal;Normal;No
19/01/2024;2024;1,670.00;1,705.00;1,640.00;1,645.00;1,445.72;138,276,200;+;1.5432;223.1371;Normal;Sharp Volume Increase;No
22/01/2024;2024;1,645.00;1,665.00;1,640.00;1,645.00;1,445.72;40,064,300;0;0;-71.0259;Normal;Sharp Volume Decrease;No
23/01/2024;2024;1,645.00;1,650.00;1,605.00;1,610.00;1,414.96;45,771,000;-;-2.1277;14.2439;Normal;Normal;No
24/01/2024;2024;1,610.00;1,620.00;1,525.00;1,535.00;1,349.05;100,907,600;-;-4.6584;120.4619;Sharp Price Decrease;Normal;No
25/01/2024;2024;1,535.00;1,590.00;1,535.00;1,555.00;1,366.62;53,174,200;+;1.3029;-47.3041;Normal;Normal;No
26/01/2024;2024;1,560.00;1,580.00;1,555.00;1,575.00;1,384.20;36,596,700;+;1.2862;-31.1758;Normal;Normal;No
29/01/2024;2024;1,575.00;1,595.00;1,550.00;1,565.00;1,375.41;25,068,100;-;-0.6349;-31.5017;Normal;Normal;No
30/01/2024;2024;1,565.00;1,570.00;1,560.00;1,565.00;1,375.41;21,896,800;0;0;-12.6507;Normal;Normal;No
31/01/2024;2024;1,565.00;1,585.00;1,550.00;1,550.00;1,362.23;23,365,800;-;-0.9585;6.7087;Normal;Normal;No
01/02/2024;2024;1,550.00;1,570.00;1,535.00;1,535.00;1,349.05;21,202,800;-;-0.9677;-9.2571;Normal;Normal;No
02/02/2024;2024;1,535.00;1,550.00;1,525.00;1,525.00;1,340.26;46,157,600;-;-0.6515;117.6958;Normal;Normal;No
05/02/2024;2024;1,525.00;1,540.00;1,440.00;1,440.00;1,265.55;109,746,600;-;-5.5738;137.765;Sharp Price Decrease;Normal;No
06/02/2024;2024;1,445.00;1,470.00;1,410.00;1,425.00;1,252.37;59,462,600;-;-1.0417;-45.8183;Normal;Normal;No
07/02/2024;2024;1,430.00;1,440.00;1,405.00;1,410.00;1,239.19;51,571,600;-;-1.0526;-13.2705;Normal;Normal;No
